OnXrpID,Issuer,Taxon,Name,Description,ImageUrl,BannerUrl,DiscordLink,TwitterLink,InstagramLink,FloorPrice,DailyVolume,WeeklyVolume,MonthlyVolume,TotalVolume,NftsCount
150142784,rU7gwrM3eDgLSi7vn8LvMxHJ17vPonZ8Lt,1,PNKs.,5890 High-Res 3D Punks.,https://nftimg.onxrp.com/1687828040662pnksprofile.png,https://nftimg.onxrp.com/1687828296606pnks_cover.jpg,https://discord.gg/Q5PnhXBNdc,https://twitter.com/PNKsdigital,,60,0,0,0,0,1321
150502902,rUHMJKh6Rpu3ouKNVpx5Be4x9ry7ppjdNB,300,The Art of seeing Things differently 3,Collection 300 of undefined,https://nftimg.onxrp.com/1688149476775025.jpg,https://nftimg.onxrp.com/1688149600328007-1.jpg,,,,0,0,0,0,0,200
152959115,rPJ7xryEBDQjK55bLRH15392detEJDE9er,48127,Ladywakis,"Ladywakis is a limited 1/1 hand-drawn collection of ""Waku"", the female version of wackiest frog in the XRPL NFT, flaunting various dresses and costumes to show its gorgeous cranky-funky side.",https://nftimg.onxrp.com/1688373136419waki_logonew.jpg,https://nftimg.onxrp.com/1688373145796ladywakis_banner_xmart.jpg,https://discord.gg/dMzjksJsW7,https://twitter.com/wakifrog,,0,0,0,0,0,25
154647256,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,10114,A.A. Climaax DJ SEC Alien,An exclusive A.A. Character representation only available for $AAX,https://nftimg.onxrp.com/1688230067278aliengif.gif,https://nftimg.onxrp.com/1688230427560onxrp_cover_v01-(1).png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,https://www.instagram.com/anonymousrealx/?hl=en,200,0,0,0,0,50
154649845,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,10113,A.A. Climaax Bearable Party,An exclusive A.A. Character representation only available for $AAX,https://nftimg.onxrp.com/1688230316961bearablegif.gif,https://nftimg.onxrp.com/1688230471140onxrp_cover_v01-(1).png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,https://www.instagram.com/anonymousrealx/?hl=en,500,0,0,0,0,50
108265376,rMp4QhXQh8YcjHoDPHiAeMkMV3NuDWgYhv,1,High Mind,"High Mind is an NFT collection that features 3D digital characters experiencing an altered state of mind caused by cannabis consumption. Each NFT is a one-of-a-kind piece of art, with no two pieces being the same.",https://nftimg.onxrp.com/1683737641116thumbnail.jpg,https://nftimg.onxrp.com/1683738501309fotor-ai-2023051020112_8.jpg,,,,0,0,0,0,0,22
109103865,ra5qDswU5buZ8M9DAxsgEqJwZFa95tfzzc,109103865,Naked and hilarious,"A collection of Caricature illustrations of some of the most exciting cast members from the hit TV series, Naked and Afraid XL.  This collection is going to top out around 30 to 40 NFTs total. So we’re just about halfway there.  More exciting NFTs to come.",https://nftimg.onxrp.com/1683830682802untitled_artwork.jpeg,https://nftimg.onxrp.com/1683830701130untitled_artwork.jpeg,,@EddieRenner,https://instagram.com/getasketch?igshid=NTc4MTIwNjQ2YQ==,1500,0,0,0,0,16
110444110,rxrpbagsJW1BU5zwGPwMRWxnh7NBbnkaZ,37463,Ledger City Ducks,"🆇 589 Ducks hit the crypto lottery!

🆇 Most of them went ghost

🆇 You can find the rest of them having a blast inside Ledger City!",https://nftimg.onxrp.com/1690911233829giftimesto.gif,https://nftimg.onxrp.com/1690911252320lcdbanner.png,https://discord.gg/TfWATvJjaQ,https://twitter.com/xrpbags,https://instagram.com/xrpbags,300,0,0,0,0,322
110554829,rMp4QhXQh8YcjHoDPHiAeMkMV3NuDWgYhv,2, ShadowVerse,"ShadowVerse is a unique collection of digital characters set against a backdrop of deep black and dark colors. Each NFT in this collection features a distinctive character with its own story and personality, brought to life. Whether you're a collector, an enthusiast, or simply a fan of all things dark and mysterious, ShadowVerse offers a fascinating glimpse into a world of shadows and secrets.",https://nftimg.onxrp.com/168396813910123-(68).png,https://nftimg.onxrp.com/16839681143151283948812_create-an-image-that-depicts-a-futuristic-landscap_xl-beta-v2-2-2.png,,,,250,0,0,0,0,23
110719705,rwA8rtLXKx7StbMkRxzBdT57wDw7ZNyNz8,38480,XRPrize Box,XRPrize,https://nftimg.onxrp.com/1683991449620final---2023-04-28t104226.333.jpg,https://nftimg.onxrp.com/1683991478184final---2023-04-28t104118.188.jpg,,,,0,0,0,0,0,2
110721491,rwA8rtLXKx7StbMkRxzBdT57wDw7ZNyNz8,110721491,Apex,"Introducing the ApeX NFT Collection - a limited edition set of digital collectibles featuring 10,000 unique apes, each with their own distinct personality and characteristics. These apes are more than just cute and quirky - they also hold special utility and value within the XRPL ecosystem.

As a holder of an ApeX NFT, you will have access to exclusive perks and benefits, such as:

    Voting rights - ApeX holders can participate in community gov",https://nftimg.onxrp.com/1683984675063backgrounderaser_20230508_112429251.jpg,https://nftimg.onxrp.com/1683984684856backgrounderaser_20230513_023354430.jpg,https://discord.gg/ae2BRrQuek,https://twitter.com/XrPrize?t=RKCCIvaQOWYCWcbE2cJnyA&s=09,,0,0,0,0,0,4
110750052,rsFXuCEyqPTnUgwSG3Y8TacgV1vbusPNzg,110750052,New Génération Bored-Ape-2.0,"Welcome to the home of New Ape-Generation 2.0 .
The best Ape Collection on Xpmarket 2023!!!.
Discover the best items in this collection.
",https://nftimg.onxrp.com/1683987652113received_608915174124118.jpeg,https://nftimg.onxrp.com/1683991423561logo9_14_20546.jpeg,,,,0,0,0,0,0,12
111294093,rMooKoKuqqtHDARSaWNqzT9ueBqTzvbnm3,111294093,RipplePenguinsNFT,Just an awesome Penguins!,https://nftimg.onxrp.com/1684042462659untitled48.png,https://nftimg.onxrp.com/1684042470568picsart_23-05-14_13-28-38-172.png,,,,5,0,0,0,0,100
112576247,rMn8RaAZBPdXn6wENrY6vqyyw2bEqcQGAi,275155,"XPolestar ""Monero Edition"" #1",Polestar 1 (Monero Edition) 1/3,https://nftimg.onxrp.com/1684175705920xpolestar1.jpg,https://nftimg.onxrp.com/1684175692054xcar-banner-monero.jpg,,https://twitter.com/XCarNFT,,0,0,0,0,0,1
112576249,rMn8RaAZBPdXn6wENrY6vqyyw2bEqcQGAi,275156,"XPolestar ""Monero Edition"" #2",Polestar 1 (Monero Edition) 2/3,https://nftimg.onxrp.com/1684171994313xpolestar2.jpg,https://nftimg.onxrp.com/1684176985083xcar-banner-monero.jpg,,https://twitter.com/XCarNFT,,0,0,0,0,0,1
112576251,rMn8RaAZBPdXn6wENrY6vqyyw2bEqcQGAi,275157,"XPolestar ""Monero Edition"" #3",Polestar 1 (Monero Edition) 3/3,https://nftimg.onxrp.com/1684177122595xpolestar3.jpg,https://nftimg.onxrp.com/1684177112546xcar-banner-monero.jpg,,https://twitter.com/XCarNFT,,0,0,0,0,0,1
113081838,rNMvE9Q3TYQB3Ftazdgrdv2s9LWp5t7LsB,113081838,FLUFFY™,"FLUFFYs Are 589 Special Funny Furry Monsters , they bring a colorful story and show their beautiful side, each FLUFFY has its own name ...",https://nftimg.onxrp.com/1684222142838newc.png,https://nftimg.onxrp.com/1684222150298banner-new.png,,@XRPL_DEMON,,4,0,0,0,0,589
117889107,rUxMRSdi5Hdm4JxND8tjE6bBvqjmn6t9p2,38924,XYZOMBIE,"xyZombies - 2500 mutated nft's, artist-owned & hand-drawn.
This collection completes the xZombie storyline, ""further mutating the infection"".

xyZombies are a unique nft collection that will initially he airdropped to xDUDEz NFT holders (before snapshot). Remaining unminted xyZombies will be sold after all xDUDEz nfts have sold out.",https://nftimg.onxrp.com/16847095686541683804130921.png,https://nftimg.onxrp.com/16847095795431683804130921.png,https://discord.gg/UVeAr7szQA,https://twitter.com/xrplzombie,,0,0,0,0,0,2500
118684855,rPw6sSb5muRCa9LdaRuxZS75da4z2n5Q6f,118684855,Cyber Sax Collection,Crypto Sax NFT Project - The Cyber Sax Collection 001 - 100 is a Limited Edition of A.I. generated digital art mixed with fantasy female cyborgs playing the saxophone or holding an A.I. digital representation of a saxophone.,https://nftimg.onxrp.com/1684781345436cybersax1.png,https://nftimg.onxrp.com/1684783062580cybersax_banner_1.png,https://discord.gg/HCMaBvc6SJ,https://twitter.com/cryptosaxnft,https://instagram.com/cryptosaxnft,40,0,0,0,0,100
119550444,rNMvE9Q3TYQB3Ftazdgrdv2s9LWp5t7LsB,119550444,FLUFFY™ ROYAL,"A collection of 10 unique FLUFFys ,created for the FIRST 10 Biggest holders of the FLUFFY Collection
",https://nftimg.onxrp.com/1684869372973image.png,https://nftimg.onxrp.com/1684869378869banner.png,,https://twitter.com/XRPL_DEMON,,2000,0,0,0,0,10
119578739,r912qSJwTZsnpRmJpQCXHsZXPw2ENNEB1J,119578739,Digitized Silver Reserve,,https://nftimg.onxrp.com/1684872693062xss-logo-coin.png,https://nftimg.onxrp.com/1684872677935my-project-copy-1-(1).png,,,,0,0,0,0,0,4
120105614,ranimassoh6tRybyNRrHsacE8myXe1CHhd,120105614,Anima Charity #1,"First charity collection from Anima project. Little kids from the orphanage have created a wonderful collection of NFTs for you. All collected funds from the sale of each NFT will be donated to the baby house in Chelyabinsk (https://dom-rebenka2.ru/). And the Anima project will reward you with great perks in our services and loyalty program. Details in our official groups. Together we will make this world a little better! With love, Anima Team🧡",https://nftimg.onxrp.com/1684923789239photo_2023-01-18_16-37-39.jpg,https://nftimg.onxrp.com/1684925013031photo_2023-05-24_15-43-02.jpg,https://discord.gg/dtNA6td53v,https://twitter.com/anima_pw,,40,0,0,0,0,46
120870257,rUHMJKh6Rpu3ouKNVpx5Be4x9ry7ppjdNB,3,The Art of seeing Things differently 2 ,"Art is a human cultural product, the result of a creative process.

The work of art usually comes at the end of this process, but it can also be the process or the procedure itself.

Like art in general, the work of art itself is characterized by the interaction of content and form",https://nftimg.onxrp.com/1688899859735146.jpg,https://nftimg.onxrp.com/1688899829701087.jpg,,,,0,0,0,0,0,200
120870258,rUHMJKh6Rpu3ouKNVpx5Be4x9ry7ppjdNB,1,The Art of seeing Things differently,"Art is a human cultural product, the result of a creative process.

The work of art usually comes at the end of this process, but it can also be the process or the procedure itself.

Like art in general, the work of art itself is characterized by the interaction of content and form",https://nftimg.onxrp.com/1688897071861175.jpg,https://nftimg.onxrp.com/1688897024834198.jpg,,,,0,0,0,0,0,200
121768724,rHNAio638gpMrCtxMysxMe1GuNydB4fR8L,100,xMals: Frogs,A collection of unique xMals Frogs having fun on the XRP Ledger.,https://nftimg.onxrp.com/1685098741063xmals-frog-avatar.png,https://nftimg.onxrp.com/1685098744921onxrp-back.png,https://discord.gg/QfF7jzAgak,https://twitter.com/xMalsNFT,,25,0,0,0,0,100
124009281,rKiGYZvXR8t99ZA6jKDBgNz4UsEMw1WbvQ,124009281,XRP VIRAL MUTATIONS ,"In the realm where codes entwine,
XRP Viral Mutations, a cryptic find.
Mutant apes emerge, awaiting your might,
Solve their riddles, unlock the light.

Unleash the power, utility concealed,
Within these creatures, a treasure revealed.
20% of profits, to kindness devoted,
Philanthropy blooms, as dreams are promoted.

Join the enigma, embark on the quest,
Decoding mysteries, put your skills to the test.
Embrace the mutation, let your fortune rise,
",https://nftimg.onxrp.com/168531353270020230528_171949.jpg,https://nftimg.onxrp.com/1685313553435backgrounderaser_20230528_231449954.png,https://discord.gg/ppE3pv6xgd,https://twitter.com/XRPVIRAL?t=2qqmKaz13hX3o7Hx7HJ5mQ&s=09,,0,0,0,0,0,6
125304278,r3CN4rVw1eHiYG1c7sBmTyp7gzgXLuPxEb,125304278,RAJMUDRA,The Royal Seal of Shivaji Maharaj Meaning : The glory of this Mudra of Shahaji's son Shivaji will grow like the first day moon . It will be worshiped by the world & it will shine only for well being of people.,https://nftimg.onxrp.com/1685441597488hd-wallpaper-shivmudra-shivaji-maharaj-shivaji-maharaj-thumbnail.jpg,https://nftimg.onxrp.com/1685441840389hd-wallpaper-shivmudra-shivaji-maharaj-shivaji-maharaj-thumbnail.jpg,,,,0,0,0,0,0,2
175539877,r3DaVg4jJXV4umJsMDXoDpXV97Tn4cydvj,9,Eye Meets Art,,https://nftimg.onxrp.com/1690149264157img_0792.png,https://nftimg.onxrp.com/1690141507666img_0792.png,,,,0,0,0,0,0,59
177845178,r3DaVg4jJXV4umJsMDXoDpXV97Tn4cydvj,10,Meet The Arts,,https://nftimg.onxrp.com/1690394291873img_0441.png,https://nftimg.onxrp.com/1690394848627img_0475.png,,,,0,0,0,0,0,53
183613805,rwA8rtLXKx7StbMkRxzBdT57wDw7ZNyNz8,183613805,XOM,"Welcome to XOM Gollumville , 10000 Gollums in a neighborhood where you'll discover a captivating world with creativity that knows no bounds, and imagination runs wild. ",https://nftimg.onxrp.com/1690840179523backgrounderaser_20230730_223332736.jpg,https://nftimg.onxrp.com/16908402025021690823454050.jpg,,,,0,0,0,0,0,1
184103734,rapSBeP6oeB5oHxRxsPQQrVQs2yDHrA29c,184103734,Playboygirls,Playboy Girls ,https://nftimg.onxrp.com/16908836414164b1bb58f-7288-408c-b486-d5beb68bc309.jpeg,https://nftimg.onxrp.com/1690883634981playboy-word-cloud-concept-vector-illustration-playboy-word-cloud-255299268.jpg,,,,5,0,0,0,0,4
185329352,rEekSyWzpBnUkdkjWdB2KPFhrHa1YM1Srq,185329352,Eddie First Col,,https://nftimg.onxrp.com/1690989915354onc-color-8-(3d-orange).jpg,https://nftimg.onxrp.com/1690990090429link.jpg,,,,0,0,0,0,0,3
185609919,rDJ1b7kyGZFDFpJ28UDxSZjjZTE1aYnAgH,8,Beatles Collection by Tom Noll,"

Beatles Collection by Tom Noll
International artist Tom Noll is from Milwaukee, Wisconsin, USA. Tom originally created fluid landscapes and figural works, later turning to abstract expressionism. His rock series, captures the essence of the music and the musicians. Marketing his art worldwide, Tom finds great pleasure in sharing these images. Tom continues to pursue the challenge of the next painted piece. ",https://nftimg.onxrp.com/1691065319340f7043a04-ee99-45b2-8b01-cc7987b72647.jpeg,https://nftimg.onxrp.com/1691065288378c0ac3059-4263-44e3-b0e2-dde1b8261743.jpeg,,,,125,0,0,0,0,3
186227070,rwZQQNPAUFDZXCL6qBXJFaemaTYKHvz8W5,3,Reptilian Gentlemen ,A small collection of 81 Reptilian Gentlemen ,https://nftimg.onxrp.com/1691317156357f2f6d89f-5f41-4b95-9bc5-7fca8ecee150.png,https://nftimg.onxrp.com/169131716376152af739d-caf7-49de-80b4-ee0b8dfd21d4.png,,,,0,0,0,0,0,81
190288757,rs6EP9D9pVvVveLyC8yd4ahua9pN3N7BER,1,Ignition [1],Collection 1 of undefined,https://nftimg.onxrp.com/1691598742537ducati-airdrop-1-cover-image-old.png,https://nftimg.onxrp.com/1691598726169ducati-web3pro-editorial-img-wide-1330x768.jpg,,https://twitter.com/DucatiMotor,,1000,0,0,0,0,21420
194299575,rDKrAQPEV4bvrA9Ri4evcS2w82Xbvd552d,194299575,Galaxy Hunter Kanna,"Galaxy Hunter Kanna, an immersive NFT collection showcasing a courageous young bounty hunter. Adventuring, thrilling exploits across the cosmos to capture the galaxies most wanted. But due to her size, Kanna isn't good at apprehending criminals and so she has to resort to eating instant noodles.",https://nftimg.onxrp.com/1691765751834000.jpg,https://nftimg.onxrp.com/1691765755959banner.png,,,,50,0,0,0,0,11
194664574,raJ2PpJAsSW5st27A16aj22HkpHZoGv7AN,194664574,XRPTOTEM,XRPTOTEM are a collection of 598 unique NFTs symbolizing the XRP community ,https://nftimg.onxrp.com/1691797035841013.png,https://nftimg.onxrp.com/16917970695780571.png,,https://twitter.com/sad_walli,,0,0,0,0,0,118
195039019,raCewV7WKo2G329SwKAygn9Y26YCspgBJj,195039019,XRPiXeL Retro Racers,"XRPixel Retro Racers NFT Collection, a meticulously curated assortment of 1000 NFTs that seamlessly blends the iconic allure of old-school video game characters with the exhilarating realm of kart racing. Each NFT within this collection is a testament to the golden era of gaming, embodying the nostalgia and excitement that defined those times.Collect weapons and karts to win your favorite combination NFT",https://nftimg.onxrp.com/16918290800681691828016905.png,https://nftimg.onxrp.com/1691829627822backgrounderaser_20230812_094001390.jpg,https://discord.gg/AJJDdcXKPR,https://twitter.com/XRPixelRacers?t=Ok4vRzSuk9gpym4pspYePQ&s=09,,11,0,0,0,0,5
126562339,r3cZWpcmbmWM45bRRutBRYA5nKTqdJ2e6j,30,Cyber2077DreamGirls,Collection 30 of undefined,https://nftimg.onxrp.com/1685696288691cyber2077dreamgirls117.jpg,https://nftimg.onxrp.com/1685696302336cyber2077dreamgirls119.jpg,,,,606,0,0,0,0,312
126562953,r3cZWpcmbmWM45bRRutBRYA5nKTqdJ2e6j,663319,TeddyBeer2077,Collection 663319 of undefined,https://nftimg.onxrp.com/1685648641103cyberbear10.jpg,https://nftimg.onxrp.com/1685648646261cyberbear13.jpg,,,,0,0,0,0,0,10
127392925,r3cZWpcmbmWM45bRRutBRYA5nKTqdJ2e6j,1,CyberPink,Collection 1 of undefined,https://nftimg.onxrp.com/1685647577366cyberpink01.jpg,https://nftimg.onxrp.com/1685647591329cyberpink21.jpg,,,,0,0,0,0,0,27
128364582,rJAGUDtZjGu5xraC5SGXDvx2yodzqGYuB7,1,JNKZ Autumn Collection 2023,"Introducing the First Edition JNKZ 2023 Autumn Collection. The first ever clothing release of the JNKZ Brand! This season’s release consists of a Heather Blue Crewneck sweater, available in sizes: Small, Medium, Large, X-Large, 2X-Large & 3XL",https://nftimg.onxrp.com/1686341374392jnkz-autumn-collection-2023-pfp.png,https://nftimg.onxrp.com/1686341410806new-junkiez-banner-01.png,http://discord.gg/ZYYMbEkKPs,https://twitter.com/JNKZxyz,https://instagram.com/jnkz.xyz?igshid=MmIzYWVlNDQ5Yg==,0,0,0,0,0,15
129898110,rpjh8YMgZfQz29kdG9aF2VxsuJtPs75yeb,129898110,Pixel XRP,,https://nftimg.onxrp.com/1685890351827pixel_xrp.png,https://nftimg.onxrp.com/1685890727049pixel_xrp_banner.png,,,,10,0,0,0,0,6
130899791,rDpkZ4GdxVP9WxFs1np2Jfb39SpQod92UZ,130899791,ItzYomi's,Just a regular 12 year old artist.,https://nftimg.onxrp.com/1685987107974image_2023-06-05_194507958.png,https://nftimg.onxrp.com/1685987126158image_2023-06-05_194526146.png,,,,0,0,0,0,0,3
131726823,raaorpu59mgUoi4sKT7BVGsxJQeDPG4zki,43819,The Ripplers ,"The Ripplers, 5000 mischievous little bastards, have managed to escape the Nut House. These Clowns are known for their unpredictable antics and knack for causing chaos.",https://nftimg.onxrp.com/1686069687107promo.gif,https://nftimg.onxrp.com/1686069696512banner.jpg,https://discord.gg/UXBmUWaGaT,xrpl_clown,,0,0,0,0,0,962
132730272,rnKXFQD631RZQRniL1BDyUncMgN74d61YL,132730272,BRAINWORKS,"Introducing a captivating collection of 66 abstract brain images on the XRP Ledger. Each piece captures the intricate beauty of the human brain, reimagined through the lens of artistic expression. Created to inspire curiosity and ignite the imagination, this collection invites viewers to explore the depths of their minds while embracing the limitless potential within.",https://nftimg.onxrp.com/1686165218649brainworks_1.jpg,https://nftimg.onxrp.com/1686165376501screen-shot-2023-06-07-at-12.16.10-pm.png,https://discord.gg/ktUq3Ytd,,,25,0,0,0,0,1
132826053,rB8KcmpRNkWNoFvg8chKDmzWYXQBf9doba,132826053,Reinassance Piano ,"Renaissance Piano shows what people, artists and celebrities would have been like playing the piano in the Renaissance era.",https://nftimg.onxrp.com/168617460065346271822.png,https://nftimg.onxrp.com/1686174636823save_20230526_123601.jpg,,https://twitter.com/Ojp91071490?t=u9SSD_CTVwUrVmIFEC9geA&s=09,https://www.instagram.com/jpsrolim/,25,0,0,0,0,15
133430908,r3KUKtvS2LdEA5zV6V4hLaHLZ1xbDjNETD,133430908,Crypto Sax Artifact Collection ,"The Crypto Sax Artifact Collection ( 01 - 50 ) ( 5 of 5 collections ) is a web 3 mix of metaverse utility, real world use case and an appreciation of digital art and music. Please see the CryptoSax.io website, discord channel and other social media for more information on current utility, use case & future collaborations. This collection has the full 3 minute song attached to the NFT. “Reflections” by Johnny Mag Sax. Click gif to play.",https://nftimg.onxrp.com/1686232963794img_5283.jpeg,https://nftimg.onxrp.com/1686235031580png_20230605_014752_0000.jpeg,https://discord.gg/HCMaBvc6SJ,https://twitter.com/cryptosaxnft,https://www.instagram.com/cryptosaxnft,100,0,0,0,0,50
136499034,rsZLzrwUpLarygrbvj2jVNjrH2KLrx1u4F,136499034,Rap,"The Grey Ghost X project aims to explore the potential of non-fungible tokens (NFTs) and blockchain technology in showcasing a collection of digital artworks featuring Weimaraner dogs dressed as humans. By combining artistic expression, the rich history of fashion, and the undeniable appeal of these regal canines, the project intends to captivate art enthusiasts, dog lovers, and collectors in the digital space.",https://nftimg.onxrp.com/1686526294551wmxx_rap4.png,https://nftimg.onxrp.com/1686526330677gghost_rap.jpg,,https://twitter.com/greyghostx_nft,,50,0,0,0,0,4
137858920,rBPuULJj9H6ZbVpMyyz6e7pVpgdgsBFHTJ,137858920,Eggcellent Eggs-RP Colleggtion,"A colleggtion of 50 beautiful Eggs in different settings with a play on words as a humorous twist, this is self-eggsplanatory. The Eggs are biological and colleggted from our own beggyard, where 3 chickens worked hard to provide these for us. Each of the 50 NFT's was photographed separately and is therefore a unique piece of art.

In addition we also created a neggative colleggtion which consists of the same 50 Eggs. ",https://nftimg.onxrp.com/1686655231675profiel-foto-500x500.jpg,https://nftimg.onxrp.com/1686655305155eggcellent-eggs-rp-banner-3.jpg,,@Eggs_RP50,,399,0,0,0,0,50
140647988,rU4sNrmiYzVkAM7Xg5FpGAWpGmEpZvU8nQ,140647988,Star Love Heroes,"The Star Love Heroes NFT project transcends digital art, weaving immersive storytelling and community engagement. Every NFT serves as a key to exclusive content, live events, and an interactive community. Embrace your role in our universe and embark on a journey through time and space with us!",https://nftimg.onxrp.com/16869198045612023-05-28_20-35-02.png,https://nftimg.onxrp.com/16869198220432023-06-15_22-43-00.png,,,,0,0,0,0,0,37
157266447,rDJ1b7kyGZFDFpJ28UDxSZjjZTE1aYnAgH,1,Almaphante Collection by Adelberto Treste 2022,"Adalberto Treste's ""Dreams of a Life"" is a captivating art collection from both print and digital formats that weaves together a tapestry of symbolism and introspection of many post colonial societies. The collection comprises fifteen distinct properties, each representing various aspects of life and the human experience. Through his masterful compositions, Treste invites viewers on a profound journey of self-discovery and fantasy.",https://nftimg.onxrp.com/1689290602177img_6525.jpeg,https://nftimg.onxrp.com/1689290633362img_6525.jpeg,https://discord.gg/sru66dM2,research44810,,5,0,0,0,0,38
157266448,rDJ1b7kyGZFDFpJ28UDxSZjjZTE1aYnAgH,10,Cuba Collection,"Weatherbee NFT Research presents the Cuba Collection by: photographer Emilio Capote.
Cuba 2023",https://nftimg.onxrp.com/1689083450930img_6339.jpeg,https://nftimg.onxrp.com/1689083475072img_6717.jpeg,,research44810,,2,0,0,0,0,13
157410110,rGzUw9tjak1ngcrVnJpnNp2U4Sn2j2ipB2,157410110,ROBOAPE,,https://nftimg.onxrp.com/16884998464104jcbbo2f31cxwn_c4qqmjkg2dijvxd4h4387jdgncnpsf5tunutvizisl5hr5rv0xi-l3w_tcttay-_oct78zzuiwztagxswyftfva.webp,https://nftimg.onxrp.com/16884998612573wukc67bi65ihbahqqisc2z9kajix_kk5dokwp_pp18knji1jmatsxk_3e27jvddfzpdrkzh4ycazba_ixgimozdgg_onuiqui1i.webp,,,,25,0,0,0,0,10
159769254,r9ZW5tjbhKFLWxs4j1KqF61YSHAyDvo52D,10115,Anonymous Astronauts: BTC,"In this groundbreaking creation, a fresh Anonymous Astronaut emerges, ready to embark on an extraordinary journey and join the cosmic forces. A.A. BTC stands as a symbolic representation of the immense influence and significance of Bitcoin in the world of blockchain technology.",https://nftimg.onxrp.com/1688719509016aabtcgif.gif,https://nftimg.onxrp.com/1688719602410onxrp_cover_v01-(1).png,https://discord.gg/cb7MFqVt6v,https://twitter.com/AnonymousRealx,https://www.instagram.com/anonymousrealx/?hl=en,0,0,0,0,0,25
161363773,rDJ1b7kyGZFDFpJ28UDxSZjjZTE1aYnAgH,2,Mikephante Collection by Adalberto Treste 2023,"Adalberto Treste's ""Dreams of a Life"" is a captivating art collection from both print and digital formats that weaves together a tapestry of symbolism and introspection of many post colonial societies. The collection comprises fifteen distinct properties, each representing various aspects of life and the human experience. Through his masterful compositions, Treste invites viewers on a profound journey of self-discovery and fantasy.",https://nftimg.onxrp.com/1689081661008img_6733.webp,https://nftimg.onxrp.com/1689291129145img_6733.webp,,Research44810,,5,0,0,0,0,35
162396601,r3DaVg4jJXV4umJsMDXoDpXV97Tn4cydvj,5,Meet The Icons,Meet The Icons by Pureeboyz,https://nftimg.onxrp.com/1690587677401img_0888.jpeg,https://nftimg.onxrp.com/1690587665652img_0888.jpeg,https://discord.gg/jfqHCjcaS4,https://twitter.com/pureeboyz?s=21&t=Dqp6w1Wp0nDAmyU2fLilVA,https://instagram.com/pureeboyz?igshid=MjEwN2IyYWYwYw==,0,0,0,0,0,1
162423231,r3DaVg4jJXV4umJsMDXoDpXV97Tn4cydvj,4,Splash La Vida,Splash La Vida by Pureeboyz,https://nftimg.onxrp.com/1688964195201cruise.missile_splash_of_water_in_wet_blue_ink_a1fa0043-5386-43d8-b139-aa28ef565384.png,https://nftimg.onxrp.com/1688964738074cruise.missile_splash_of_water_in_wet_blue_ink_a1fa0043-5386-43d8-b139-aa28ef565384.png,https://discord.gg/jfqHCjcaS4,https://twitter.com/pureeboyz?s=21&t=Dqp6w1Wp0nDAmyU2fLilVA,https://instagram.com/pureeboyz?igshid=MjEwN2IyYWYwYw==,0,0,0,0,0,10
162534460,rp16dGwjozxgWBssouf1pLeVA3HUMdysrk,1,SAMURAI,Kabuto is  a Japanese warrior helmet of Samurai.,https://nftimg.onxrp.com/1689233526251kabuto04_tmn.png,https://nftimg.onxrp.com/1689233513513samurai_bnr.png,,,,0,0,0,0,0,17
163151249,rfpo87yj4DwyuWqkKLg9WhS1EFeC7jSszj,163151249,many water,"I am an aspiring artist.  I should have begun drawing or painting the images in my head long ago.  I am also a ""Jack of all trades"" and I have been spread too thin.  My whole life has been a trip, but I want to create and communicate before my time is up.  I believe we have much more time but the world needs us now.  Let's rise and make a difference!",https://nftimg.onxrp.com/1689022542823img_1907-(4).jpg,https://nftimg.onxrp.com/1689022111319img_3103.jpg,,,,10,0,0,0,0,2
163586855,r3DaVg4jJXV4umJsMDXoDpXV97Tn4cydvj,6,Sinfonia Di Arte,Sinfonia Di Arte by Pureeboyz,https://nftimg.onxrp.com/1689061923762img_0504.png,https://nftimg.onxrp.com/1689061817994img_0506.png,https://discord.gg/jfqHCjcaS4,https://twitter.com/pureeboyz?s=21&t=Dqp6w1Wp0nDAmyU2fLilVA,https://instagram.com/pureeboyz?igshid=MjEwN2IyYWYwYw==,0,0,0,0,0,7
164109110,r3DaVg4jJXV4umJsMDXoDpXV97Tn4cydvj,7,XrpToddlers,Collection 7 of undefined,https://nftimg.onxrp.com/1689214061622img_0616.png,https://nftimg.onxrp.com/1689214078086img_0617.png,https://discord.gg/jfqHCjcaS4,https://twitter.com/xrptoddlers?s=21&t=Dqp6w1Wp0nDAmyU2fLilVA,,0,0,0,0,0,11
164227350,r3DaVg4jJXV4umJsMDXoDpXV97Tn4cydvj,8,CryptoToddlers,CryptoToddlers by Pureeboyz,https://nftimg.onxrp.com/1689660220237img_0613.png,https://nftimg.onxrp.com/1689122604671img_0623.png,https://discord.gg/jfqHCjcaS4,CryptoToddlers,https://instagram.com/cryptotoddlers?igshid=NTc4MTIwNjQ2YQ==,0,0,0,0,0,60
167933829,rUAjMghcJL1yF7NTMnaSwEeJaqdtz7CDW5,167933829,I OWN THIS,,https://nftimg.onxrp.com/1689458665222incollage_20230715_180414129.jpg,https://nftimg.onxrp.com/168945879295320230715_180626_0000.png,,,,425,0,0,0,0,2
